sub,bone,n_iter,rmsd,h_before_rmsd,h_after_rmsd,h_diff_rmsd,h_ratio_rmsd,d_mean,d_median,d_std,d_max,d_99,d_95,h_before_mean,h_before_median,h_before_std,h_before_max,h_before_99,h_before_95,h_after_mean,h_after_median,h_after_std,h_after_max,h_after_99,h_after_95,h_diff_mean,h_diff_median,h_diff_std,h_diff_max,h_diff_99,h_diff_95,h_ratio_mean,h_ratio_median,h_ratio_std,h_ratio_max,h_ratio_99,h_ratio_95,before_points,before_cells,before_A,after_points,after_cells,after_A
14874R,mc1,50,0.001288552000999093,0.2770243737003916,0.2765471150794364,0.0012719900301146115,0.0012719900301146115,0.0008446867001830075,0.0005554685593621656,0.0009730727813543594,0.013388931549903803,0.004913750849130683,0.002490341644161206,0.24888120194187704,0.22307060552533375,0.1216579259401574,0.5438946825550857,0.4898951564045883,0.43742719652442247,0.24845924792451518,0.22269072353216862,0.12143438137341223,0.5388712053916471,0.48890773594162235,0.4363915773370506,0.00042195401736188335,0.00020930313708207582,0.0011999639344343388,0.013558377120519272,0.004806016810781163,0.002445752111458335,0.0018226714461848698,0.0008640973869719009,0.006248575569776363,0.07453523394865345,0.023164579996181975,0.013497916193323734,3577,6903,102.99410846710708,3577,6903,102.9196723643388
14874R,mc1,100,0.0024020422036353296,0.28071496230353815,0.27977944451994313,0.0023898132457098255,0.0023898132457098255,0.001593854351333468,0.001040034410744629,0.0017970628967236065,0.020592744368379278,0.009111258339884257,0.004771944682179092,0.252744523615442,0.23181661947986643,0.12215193753469546,0.5445033887633748,0.48985925735106234,0.4391683819728053,0.25190412991456634,0.2311359810448616,0.12174090071899925,0.5323336771861841,0.4879613915443046,0.4375772298421527,0.0008403937008756461,0.0004028073351687658,0.002237173613490617,0.022722094119453196,0.009040539951242883,0.004783094211531796,0.0035859213608540655,0.0016767754613097236,0.011573874781485395,0.15536069870898034,0.04264157145131201,0.025015835532388248,3577,6903,102.99410846710708,3577,6903,102.88491405581517
14874R,mc1,200,0.004340886107691294,0.2791007532224027,0.2772941842314552,0.004322417740435718,0.004322417740435718,0.002918607505551048,0.0018966030006707488,0.0032132572926064236,0.03552009377788165,0.015999355952141078,0.008855031429569945,0.25086311169307635,0.22755111908990325,0.12233122921388316,0.5433281945996105,0.4885081394166715,0.436840698381015,0.249213536647194,0.22643351711569246,0.12159226028158987,0.5249098096774233,0.4843282785529924,0.4340288371651328,0.0016495750458823347,0.0008881796217239876,0.003995271866949196,0.0349283233187363,0.015769655306128918,0.008767668856648207,0.007269099512124452,0.003533788590071192,0.021374883996132514,0.21146557153285772,0.07917723007777414,0.0478343010077048,3577,6903,102.99410846710708,3577,6903,102.86111026738695
14874R,mc1,400,0.008033803163949676,0.2793491741163881,0.2758029242830006,0.00801969034211907,0.00801969034211907,0.005481109796289885,0.0035581038930275147,0.005873621427884407,0.05314619073715696,0.028430257423964135,0.017176694954797588,0.25130670913366415,0.22857432874153943,0.12198729041960091,0.5428838336313072,0.4873517510256239,0.4382387453405738,0.24801139370741077,0.22517301412665588,0.12065488649185425,0.5124145978378637,0.47892421879280883,0.43350623098551894,0.0032953154262533838,0.0017821529216443255,0.0073113835506677105,0.053724584523706154,0.028190082045276267,0.017087273217175687,0.014586090137472129,0.007083192073949264,0.039270964127562105,0.289279940965095,0.14467787285383152,0.09015519463179476,3577,6903,102.99410846710708,3577,6903,102.86679630670781
14874R,mc1,800,0.014957445775796767,0.2791849663042668,0.27234073996628,0.01477313254124642,0.01477313254124642,0.010291523866681473,0.006558922059885616,0.0108540186399981,0.08974652916869333,0.051817127485212666,0.03340699151881889,0.2508902739603126,0.22740223359467027,0.12246761140168391,0.5423666821942313,0.48786317005878355,0.4376502519087029,0.2441947789195159,0.22259141668376892,0.12057524038470614,0.49610529268397335,0.46878167588348935,0.42974084793626416,0.00669549504079668,0.003928015285725936,0.013168742963544434,0.08607265161376856,0.0508653402098624,0.032756337396333546,0.0308171449474758,0.01647891310939939,0.07342894103155363,0.5987090192411236,0.27780604509439843,0.17312250473349605,3577,6903,102.99410846710708,3577,6903,102.9151495037418
14874R,mc1,1600,0.02879631236668067,0.2791186169862356,0.2655249651752852,0.028282529447966696,0.028282529447966696,0.01981334088411309,0.012733602852388996,0.020896390332528218,0.15351121976134846,0.09707013203220927,0.0642865548696554,0.25113345305695095,0.22869288030284418,0.12181621855894684,0.5445346545695546,0.4885450024584276,0.43820664952438276,0.23686769312240757,0.21897876583744225,0.11998834562658713,0.4673868939723834,0.447501134447126,0.42360585983030014,0.014265759934543376,0.00911766797121178,0.024421088539724845,0.14816924952039506,0.09584687274517986,0.0620992526527092,0.06822001940858488,0.0395333713607129,0.1392365730140801,0.8190567127190226,0.5839909942349834,0.35061670251902644,3577,6903,102.99410846710708,3577,6903,102.9719323955337
22306R,tpm,25,0.0006916185953739027,0.3820219474169996,0.3817420458922981,0.0006944374583219582,0.0006944374583219582,0.0004645655421549381,0.00030006839959440445,0.0005123623117572745,0.0061194265450872035,0.002493863178024675,0.0015182219316343063,0.36937825491298043,0.3443629343399432,0.09747037039899871,0.7040475952671337,0.6531862341560261,0.5988784131671485,0.36909607836585123,0.34408245578388696,0.09744267308005677,0.704461407459019,0.653626792847454,0.5982702246227316,0.00028217654712921425,0.00017045420690137147,0.0006345232696843322,0.006510399686895707,0.0024690801644218644,0.0014929778933061271,0.0007719301244812552,0.0004861960478641307,0.0017475657273836995,0.01784978108723446,0.00682481432567799,0.004059557467970369,3855,7433,113.0872940386274,3855,7433,113.03759516268825
22306R,tpm,50,0.0013025224702498395,0.38265480144042824,0.38210644906404134,0.001308631862609845,0.001308631862609845,0.0008903760033547512,0.000585134225891881,0.0009506815229906199,0.009358285539204774,0.004617554511941858,0.002870075997255381,0.3700067927975338,0.34548174223505373,0.09756879803039759,0.7065084060176577,0.6543126207403483,0.5995953606211394,0.3694539181300099,0.34504827615772704,0.09751482346143471,0.7069169666035361,0.6545773836665547,0.5986124507498366,0.0005528746675238304,0.00035715660320864706,0.0011861057936997555,0.009941925274697061,0.00457190997974336,0.002835514943282207,0.001512008581671574,0.0010136099234067469,0.003291373354292458,0.03050944923442793,0.012677646848833709,0.007780838070327186,3855,7433,113.0872940386274,3855,7433,113.00358313854764
22306R,tpm,100,0.0024277091097427033,0.3824259668782839,0.3813245195196116,0.0024741224940334652,0.0024741224940334652,0.001682307936927517,0.0011138553301435917,0.0017503175502971997,0.016685076252162014,0.008213794601407443,0.005370136661235668,0.36984026157328515,0.3452037343000483,0.09730262618344016,0.7037820784737228,0.6525125481570039,0.5989440257192813,0.3687346299231917,0.3445579797896664,0.09717593262876081,0.7050828146708312,0.6527460606727802,0.5970266164901645,0.0011056316500933912,0.0007087132175743194,0.002213337021285764,0.019023526225555643,0.008331272241072508,0.0053597607539485085,0.0030036667505890964,0.0020231636560900297,0.0061730662093774265,0.05197110652906773,0.023612898721348002,0.014479988431322895,3855,7433,113.0872940386274,3855,7433,112.96192952079267
22306R,tpm,200,0.004415458334840397,0.38219941042661815,0.3801462557606783,0.004358312107750477,0.004358312107750477,0.0031308395084836496,0.0021445127478424125,0.0031135375826910135,0.029703661703892416,0.014428689266075195,0.009573617232660828,0.3695306181203948,0.3435715049729647,0.0975884808879279,0.7037655105963365,0.6526427923428958,0.5991215090201326,0.36743783118401396,0.3417864120655224,0.09747110332632468,0.7052071402326207,0.6538488135241409,0.5961427718874469,0.0020927869363808276,0.001479439163020485,0.0038229736158490756,0.02796346587293086,0.01428874145638215,0.009494097632038625,0.005762579731356234,0.0042286550540659735,0.010905538017453332,0.1134740638373291,0.040677972593336706,0.02589970135314312,3855,7433,113.0872940386274,3855,7433,112.92591046961729
