sub,bone,run_id,orig_rmsdi,orig_di_mean,orig_di_median,orig_di_std,orig_di_min,orig_di_max,orig_di_99,orig_di_95,orig_rmsdo,orig_do_mean,orig_do_median,orig_do_std,orig_do_min,orig_do_max,orig_do_99,orig_do_95,smooth_rmsdi,smooth_di_mean,smooth_di_median,smooth_di_std,smooth_di_min,smooth_di_max,smooth_di_99,smooth_di_95,smooth_rmsdo,smooth_do_mean,smooth_do_median,smooth_do_std,smooth_do_min,smooth_do_max,smooth_do_99,smooth_do_95,remesh2d_rmsdi,remesh2d_di_mean,remesh2d_di_median,remesh2d_di_std,remesh2d_di_min,remesh2d_di_max,remesh2d_di_99,remesh2d_di_95,remesh2d_rmsdo,remesh2d_do_mean,remesh2d_do_median,remesh2d_do_std,remesh2d_do_min,remesh2d_do_max,remesh2d_do_99,remesh2d_do_95,remesh3d_vol
14548R,tpm,14b,0.02731481731098012,0.021580332722252994,0.018320041638109425,0.016744804696653702,1.1073781409839879e-06,0.12326491225199251,0.07279522508652661,0.0541807197565625,0.07827906663460028,0.05670979986917156,0.04117716098246539,0.05395934462150835,4.774178182635777e-07,0.44559445077151166,0.250294754816877,0.1642557999831895,0.0017910676332104478,0.0012433968411038692,0.0008487811065165648,0.0012891421807803025,8.681490662386917e-09,0.013871151914294139,0.006144486072276563,0.003748729968590741,0.06461446369820266,0.04238190045962209,0.02576248484979808,0.04877297850692569,2.8342925522959727e-07,0.37200190927295873,0.23259723808822252,0.13849419987817826,0.0012825540119123725,0.0008377640813036816,0.0005075621812237591,0.0009711313698722334,1.7371289585279633e-09,0.009962811656652942,0.004567974081730582,0.002780688792359331,0.06215442539624508,0.04068950465227605,0.024635473715766305,0.046984431543755006,2.107321216843999e-07,0.3580483457810147,0.22304666602430281,0.13308636622334807,1416.5184973690332
14548R,tpm,15b,0.02740988215158906,0.021569656495511704,0.01807981510575125,0.016913058807608704,2.129637272096292e-07,0.13050879106640437,0.07359439188204574,0.054769234424482754,0.07539541986156817,0.054674265832982655,0.03912088878183079,0.05191525779312373,2.560654386770849e-07,0.3971709282014936,0.2379317191590509,0.16083981211713816,0.0017768285140676925,0.0012351199400107617,0.0008344010584696211,0.0012773403235597852,6.868160604659552e-09,0.013676338058190374,0.005929852819378826,0.0037652477613669597,0.06074148278377271,0.0390220305976661,0.022099177432588595,0.04654899417609545,2.6074899673602506e-08,0.34007145294604707,0.2150746234637922,0.13521288844666796,0.001254180848689661,0.0008215086322015188,0.0004977483458994722,0.0009476777766932747,1.7492256965703936e-09,0.01100782886269384,0.004357371214103118,0.0027304949877498316,0.058756834282004886,0.0376338718398781,0.021381119723294734,0.04512269124490044,1.0526810772675631e-07,0.335962285885007,0.2071499068174825,0.1295140658789029,1417.8721336854703
14548R,tpm,16b,0.027614779804727672,0.02186907284111094,0.018475319088125303,0.016861782727036284,1.540800728964685e-06,0.13316651193203075,0.0724769704472769,0.05449619345592782,0.07542058791496273,0.05459645457296481,0.038772765280863486,0.05203356829490757,1.1938554116451452e-06,0.3929595908166273,0.23888534111374596,0.16172269404850348,0.0018000487432010186,0.0012452014615011392,0.0008396420279841972,0.0012998649153565893,1.7312196956184325e-08,0.013872470898593045,0.006071052632935383,0.0038143325283890696,0.0600233741461806,0.03857316455323401,0.021869419557714757,0.045988220450910174,4.6083771156069875e-07,0.3366265030941867,0.21015385503372744,0.13357898156402684,0.0012609185545859848,0.0008228324378969279,0.0004978437807154214,0.0009554383184925164,6.7576908657274165e-09,0.01103576167480691,0.004456525918756312,0.0027402384418324112,0.057698745085636584,0.036898118700879994,0.02096024423347756,0.044358471804076406,1.5821495568688293e-07,0.33362514068136473,0.20448435118668795,0.12853778489618103,1417.8721336854703
14548R,tpm,17b,0.02761565863560262,0.02181087890073048,0.01863495343461016,0.016938422696809875,1.7054306022808146e-07,0.13057201119075476,0.0736901832056501,0.05464751258076751,0.07522030214369767,0.05426301293277218,0.03889232557349679,0.05209241098324178,1.2821875906454354e-06,0.4149992647867788,0.24243124562051177,0.16017553874868415,0.0017850736345069271,0.0012352044679399565,0.0008346614891824224,0.0012887039237128672,7.350344438965762e-08,0.014567249913088193,0.006113955026436455,0.0037430639056270543,0.06083933873784961,0.03903307112882203,0.022078804980575534,0.046667381502620515,6.550591337933334e-08,0.33753634842366825,0.2133833779858926,0.13494779582879637,0.0012424139201721576,0.0008165535049171586,0.0004933479950547245,0.0009363934657210357,5.25489580459803e-09,0.00952900634183739,0.004304215967711037,0.0027306241883387388,0.058952296819261216,0.037735500290275094,0.021684663781891482,0.045292442174262613,9.583905019512289e-09,0.33941890752016424,0.20906717917752396,0.1304718613047196,1417.8721336854703
14548R,tpm,18b,0.027551667790089402,0.021701447292902493,0.01825667958329883,0.01697473367711037,2.729205988029419e-06,0.1369440601037739,0.07385011423610657,0.05509118007479813,0.07630487485824221,0.05631518913569125,0.041855683140270245,0.05148818699219584,1.1870247894806307e-06,0.43397664357735954,0.23104633487626206,0.15974264227232998,0.0018029155215519305,0.0012416986016538056,0.0008340139055811334,0.0013071682984619288,3.853901155206535e-09,0.015131282364759857,0.006097874974244436,0.0037888339943935243,0.06303143058741471,0.04208126910947765,0.026490761855991293,0.04692683701286292,9.049867108102678e-08,0.3712066135677844,0.21261190569616964,0.1356148981486238,0.0012949945707159034,0.0008359721234672508,0.0004973799686454434,0.000989020498760932,1.2541519898222385e-08,0.01098572281962984,0.004709328199826616,0.0027684662618471367,0.0611253709202925,0.040654338441266535,0.02547256018726744,0.04564576361554594,8.543584488246692e-08,0.3585876685497535,0.20774638894255035,0.13125073685194108,1416.684571979779
14548R,tpm,19b,0.027455603920221953,0.021723436588876988,0.018389768376579324,0.016789952036654173,5.02805937389075e-07,0.1321339622408145,0.07272507450085554,0.054735212584401505,0.07677924616278478,0.05651769085850857,0.04177776201108693,0.051969253038191325,1.698936225811614e-06,0.4311287104957139,0.23384767671130444,0.16128913454864444,0.0018132306704648808,0.001252118872004342,0.0008410683064863464,0.001311489151569732,6.718734618739625e-08,0.014450912906390818,0.00609550476545818,0.003825220081732063,0.06300000267568899,0.04198694130101397,0.026372089029497628,0.04696910790426009,2.3912470498420417e-07,0.3700411228075483,0.21715602449871252,0.13654309913886453,0.001289995028963792,0.0008356069307356488,0.0005014833192519587,0.0009827757791367486,2.255011807623396e-08,0.01177111289626911,0.00465543341887631,0.002771570201213349,0.06147235382807041,0.040910388700312626,0.025919142101302257,0.045882353705458664,6.006314113131711e-07,0.35148424001209644,0.20935615288656714,0.13223213841127554,1416.684571979779
14548R,tpm,20b,0.02735459571901219,0.02155338812736762,0.018126318689772762,0.01684414934574164,1.0523393953274024e-07,0.13282119197124878,0.07216346219421457,0.05477762001441029,0.07643285240050637,0.05611007181829516,0.04146335884022978,0.05190029640207608,1.7424395505376067e-06,0.43711330059004627,0.2346817852898646,0.15941675842956715,0.0018183773932056715,0.0012578171421759297,0.000850786100492788,0.0013131612166713692,9.20639931016034e-09,0.015021068415641228,0.006112008479934477,0.0038668776135872517,0.06280403105223825,0.042009916101870354,0.026235874716921848,0.04668525747518503,2.3766253785884108e-07,0.3492421522961011,0.20980978855216056,0.1362447948009589,0.0013017795509619914,0.0008414616115539976,0.0005028092106374581,0.000993263487491488,2.194172639411036e-08,0.010805690215487178,0.004770274934532954,0.0028227894512039184,0.0618836987915105,0.04110027176977773,0.025766643004719272,0.046264023134275835,2.7459735960063602e-08,0.3616802891941965,0.2120971349392878,0.1334825362261942,1416.684571979779
14548R,tpm,21b,0.027471220236491605,0.021686996503889597,0.01826004887436839,0.0168624471510545,6.452116614886528e-07,0.13252622704084666,0.07284598066195695,0.05460917376420168,0.07839864845141484,0.05701249805888048,0.04160453749508247,0.05381378210175047,1.920111180557916e-06,0.4354861875913406,0.25152418009612976,0.16374641617935898,0.0017926462486621772,0.0012449046801670234,0.0008487826955179698,0.0012898809674310333,6.792884421459219e-10,0.015433505822852427,0.006018516257751271,0.003770023847418218,0.06365556869273056,0.04188185823182384,0.025540680361338004,0.04793684779628663,6.687341140928073e-07,0.37760911787770857,0.2298855040510086,0.13612176080599264,0.001291966402636338,0.0008393377635650811,0.0005057409991290457,0.0009821859824873536,1.0602947484533856e-08,0.01036552941210264,0.004551783792094762,0.002812280239631142,0.06218242333516129,0.04076471284293551,0.02508204396058073,0.04695627709546637,2.2623240468603895e-07,0.3433770752678151,0.2205215025844839,0.13339074269974285,1416.5184973690332
14548R,tpm,22b,0.02739473315909132,0.021570995499533424,0.018199722879764922,0.016886786491719676,2.1419190468227083e-06,0.13594158168023737,0.07317877520968094,0.054798485171718495,0.07877616980403787,0.057155461677876725,0.04138312378357376,0.054211974040643214,4.258953699935632e-07,0.4366327011227136,0.25206271976637923,0.1634415420262951,0.0017821544559746194,0.0012384751985660735,0.0008430067183248097,0.0012815044625310193,4.768595816708834e-08,0.014750995559077008,0.006104507307739262,0.0037399478955733993,0.06479212910445764,0.04259191515657351,0.026026960942315373,0.04882569771323244,6.055320019955237e-10,0.36062557560239844,0.2347779299698132,0.1392052326836546,0.0012903264084291966,0.0008374639910161436,0.0005064210998200882,0.0009816294127832062,1.4873354025331918e-09,0.01082090518227219,0.0046277124112703415,0.0027646825431955654,0.06301442114400001,0.041123666546090905,0.024607352967592595,0.04774579899760102,3.2566075193250265e-08,0.3655505967878614,0.22621656404536863,0.13588729202316252,1416.5184973690332
14548R,tpm,23b,0.027461915494507796,0.021725967040187043,0.018403697147940094,0.016796998505572168,1.981774477223791e-08,0.1370108841094713,0.07274601286273509,0.05442941805603481,0.0787011013075472,0.05690216501548553,0.040967920880057386,0.05436917291601245,1.5995853287730195e-06,0.4379968680094202,0.2534629849816531,0.16352725318847658,0.0018115559875906285,0.0012515545015169063,0.0008521271956989636,0.0013097123447185744,1.9951434343963196e-08,0.01567586704282348,0.006208834756354206,0.0037686734499859944,0.06422499132408101,0.04230628031825557,0.025994211929987472,0.048322129052965596,2.908130052099565e-07,0.3679308622650456,0.228500191024221,0.13808412195028408,0.0013026911840779403,0.0008468751844198344,0.0005100119975449152,0.0009898518793679473,9.135462022082406e-09,0.010693153730442755,0.004627708843785929,0.002833149385417759,0.0629285996736109,0.04105471908473685,0.0249363439198122,0.047691914385511146,2.8254262617324803e-07,0.33924423432508594,0.23221448240198816,0.13463228638181543,1416.5184973690332
14548R,tpm,24b,0.02753811769342188,0.02173537459428668,0.018328357278030758,0.0169092110207068,1.9958686616847135e-07,0.1368107049647443,0.07341360561771974,0.0546963841581375,0.07631805483266611,0.054754089867271795,0.038959953949837964,0.0531642279756657,9.483443968279754e-07,0.49019690120731896,0.24823790422790912,0.16226918065735044,0.0017814939145148554,0.0012344938616866033,0.0008359359752025247,0.0012844241795106322,2.7027307122353095e-08,0.014538050578444341,0.00604276600269931,0.003781722568750323,0.06077998198169143,0.038940411980278554,0.022021569789826535,0.046667446089334194,1.6396805859679224e-08,0.4755063464533054,0.2127889491459751,0.13429001763623288,0.001250815069354308,0.0008190513215770658,0.0004962319337479388,0.0009453535160704088,1.0655316405795107e-08,0.010263266532433988,0.00433562720596802,0.0027370219677462755,0.058881914489603206,0.037522465092966625,0.02107290895161168,0.04537779707420849,2.539171109532651e-07,0.45188440138070435,0.20863791567052237,0.1308207497976115,1418.0799530489926
14548R,tpm,25b,0.027451261854045287,0.021676301450278736,0.01833260294148646,0.016843685250443437,2.4308024949247923e-06,0.12248968122987544,0.0733697377229096,0.054812433815439626,0.07553601414840637,0.05430656049132033,0.03854518838179942,0.052502256342283164,1.4953933411893504e-06,0.5013576978033918,0.24192374577192244,0.1603587449849798,0.001796281471650579,0.0012389427878946105,0.0008358436785673547,0.0013006336508483473,3.337006511140823e-09,0.014344932565773377,0.006127489972690812,0.0037907882035746704,0.06063073507935352,0.03884514177780205,0.021711777275743336,0.0465525616537394,3.835223843231746e-08,0.4708183976143213,0.21328031800354952,0.1347543043637195,0.001252498809263357,0.0008209894089719929,0.0004993504931492094,0.0009459015052117979,1.1960345807106001e-08,0.0105124044903312,0.004399018145733673,0.0027736647547938298,0.058575235395915894,0.03742326462148233,0.02122388500931957,0.045061707321821125,1.3406092627050005e-07,0.4518256286230345,0.20410725890379702,0.12926205843903338,1418.0799530489926
14548R,tpm,26b,0.027462919725785816,0.021693733625450136,0.01833420446314329,0.016840245878637573,3.0132015634644636e-07,0.1266036800533006,0.07238825638479035,0.05468876173041942,0.0760846061950325,0.05473657918892177,0.038902959892549036,0.052846704708506415,1.5782836109255305e-06,0.49300439210354724,0.24721524444736004,0.1608168579773055,0.0018018112877028708,0.001248352093528695,0.0008443242934611262,0.0012992847905967354,5.063798323841464e-09,0.013458966268116589,0.006101536839268152,0.0038113602069393513,0.06077713581560901,0.03884149296627206,0.021980569440090525,0.046746108523598194,7.692729347351006e-09,0.48570997211825595,0.21455395311837097,0.13441863538242582,0.0012515472029442482,0.00082295834252883,0.0005005726530877687,0.000942926279016431,4.359275928532065e-09,0.009665716503532411,0.004404618314894202,0.0027512348241901475,0.05896749774366227,0.03757022727220519,0.020844397155894957,0.04544935437235237,8.974089539759701e-08,0.43644519969019957,0.20850442329271468,0.13193392035668255,1418.0799530489926
