sub,bone,run_id,orig_rmsdi,orig_di_mean,orig_di_median,orig_di_std,orig_di_min,orig_di_max,orig_di_99,orig_di_95,orig_rmsdo,orig_do_mean,orig_do_median,orig_do_std,orig_do_min,orig_do_max,orig_do_99,orig_do_95,smooth_rmsdi,smooth_di_mean,smooth_di_median,smooth_di_std,smooth_di_min,smooth_di_max,smooth_di_99,smooth_di_95,smooth_rmsdo,smooth_do_mean,smooth_do_median,smooth_do_std,smooth_do_min,smooth_do_max,smooth_do_99,smooth_do_95,remesh2d_rmsdi,remesh2d_di_mean,remesh2d_di_median,remesh2d_di_std,remesh2d_di_min,remesh2d_di_max,remesh2d_di_99,remesh2d_di_95,remesh2d_rmsdo,remesh2d_do_mean,remesh2d_do_median,remesh2d_do_std,remesh2d_do_min,remesh2d_do_max,remesh2d_do_99,remesh2d_do_95,remesh3d_vol
14548R,tpm,599a,0.027591012671842132,0.02174633702653075,0.01830243323842436,0.01698118977534527,5.66532028382132e-08,0.13347563167432633,0.07327549454609807,0.0548744189144673,0.04372307319744066,0.032971586563271336,0.025291777817032908,0.02871552906232896,1.1671871460814874e-07,0.24795454049345822,0.13018084307311595,0.08983370012505937,0.001777844413367447,0.0012286627404121291,0.0008227386349211492,0.0012849586096309869,1.2505596305808558e-08,0.018249309728467996,0.006060615105378406,0.0037427272071613063,0.015298374778262092,0.009618245804158241,0.005321920769716762,0.011896622146935579,4.075955572610848e-08,0.11969318074785981,0.057004251999228775,0.03441201953813119,0.001257324196457171,0.0008061951699973255,0.00047586004803881505,0.0009648385786594845,4.282772708589627e-08,0.01461105825975759,0.004545480353719489,0.002712967666269057,0.012835210771471569,0.007837843582261776,0.0041395222246001645,0.010164194189806573,4.163661353876994e-07,0.09600556549315994,0.04932933568200374,0.028572657576858243,1431.7509386551244
14548R,tpm,600a,0.027493157077602033,0.021753806175321185,0.01850210904758955,0.01681206718343275,2.115293451552737e-07,0.1316212726234781,0.07360930564221684,0.05453852980093619,0.04411905189712451,0.03306235730595994,0.025203023467193466,0.02921251905731861,7.189598406096406e-07,0.273299831245712,0.13289923751456698,0.09162859112504843,0.0017757967047302,0.001222891287221767,0.000818589213177222,0.0012876299298197934,4.186797939717294e-08,0.01433042036346364,0.006118988311262472,0.003734629360773099,0.015168303995895112,0.009469203983221302,0.005184130960656307,0.011849541005289335,1.391074348894556e-07,0.13718565839682567,0.056710457339258155,0.03378876223278875,0.0012398938468251356,0.0008001820128003251,0.0004795673392916946,0.0009471248586040035,4.712012367448904e-09,0.011693703346209889,0.004433489429455996,0.0026768064325322478,0.01264685991840388,0.007715989283642317,0.003946123715548946,0.01002030813749994,1.6201502948219279e-07,0.10619101862795957,0.047425628908972346,0.02822080144763226,1431.817132995595
14548R,tpm,601a,0.027464687977882776,0.021699060859618494,0.018423060423619814,0.01683626572411565,6.395726474972457e-07,0.12911058390437666,0.07309160095427679,0.054687600048993174,0.04381480225848124,0.03289668665865805,0.025212384952593016,0.028940368066627663,2.1174095514124727e-06,0.2499170736188473,0.1289600581888076,0.09105737741792111,0.0017545086644307783,0.001211472794717709,0.0008160083668913455,0.001269107687007504,2.6515275735147025e-10,0.014388025120267059,0.005943516336680768,0.0036737026840944153,0.0153103699986963,0.009554076353755695,0.0052270635358801255,0.011963571980123077,2.7615449144097084e-07,0.11587966483470379,0.05731004109567409,0.03416794108554242,0.0012161448113904507,0.000786756797441662,0.00047042412626514905,0.0009273736808596925,1.8546718216682759e-09,0.013392200542868398,0.004346144629109445,0.002654767855235028,0.012746845653110576,0.00778764425458039,0.00406505868278535,0.010091316617187525,2.6814700823798254e-08,0.11047707625977221,0.04800282755407992,0.028133594464278596,1431.817132995595
14548R,tpm,602a,0.02745013613820044,0.021658462230311173,0.018295635246630474,0.016864785436640516,1.1422694397043063e-06,0.12510527102950492,0.07356735632424609,0.05445633276858757,0.043815108084189,0.03281607088748307,0.024980312690100856,0.02903220949112987,2.5862034502937357e-07,0.25874702059210597,0.12994083248007227,0.09089066081851922,0.0017805972091330677,0.0012202477100826982,0.00081183773397931,0.0012967351106569147,4.839145113694698e-09,0.0139237656715229,0.0061444831668274235,0.0037492365073228846,0.01514841623022116,0.009437319063607773,0.005108187282003296,0.011849536833804653,4.4469486067475994e-07,0.11382444913484346,0.056596957057956795,0.03412989500874367,0.0012152819542740618,0.0007864641901066239,0.0004693870499220901,0.0009264903162279219,9.55823532786855e-10,0.009913489571288021,0.004368146406651309,0.0026597531283996845,0.01264205679231105,0.007713024503667768,0.004005077223975522,0.010016528986921493,5.878683763193145e-08,0.10123914426483482,0.047699059484865275,0.028061865904693777,1431.817132995595
14548R,tpm,603a,0.027388006339960094,0.021580349320819984,0.018083946636240154,0.016863908635576717,1.9689888980171637e-06,0.1369170164100224,0.07303733828117892,0.0549285820666452,0.04380877681408894,0.03298911479888897,0.025219713993067307,0.0288258084142038,1.7220933424626945e-06,0.26691572909398675,0.12997021025314018,0.08967426237600143,0.0017740477058857886,0.0012178379106254891,0.0008150382186146588,0.0012900062349469371,9.514834436324452e-09,0.01707812222655687,0.006004041714694943,0.0037123831186715293,0.015404592396397883,0.00956204214201644,0.005215790982453681,0.01207761636141259,1.7967761142953233e-07,0.14725700242148929,0.05821087781198914,0.0343051644503071,0.0012695988460899932,0.0008079776607839171,0.00047343846524401233,0.000979312682276295,2.4623629254935447e-08,0.011909420464798223,0.004659715448558047,0.0027133729369735763,0.012831180921661037,0.0077541279534943655,0.004083933282526476,0.010223145480977735,6.521197272798651e-08,0.1327163615897613,0.049370226461079046,0.027835545712779696,1431.837436744256
14548R,tpm,604a,0.027527178683621034,0.021673748749801987,0.01820675660685972,0.016970391315772805,2.1625385475455415e-06,0.13576603285098313,0.07349177938641237,0.05503646113623256,0.043841783144825924,0.03305710644832616,0.025228907130574435,0.028798084356116044,6.906596567290609e-07,0.26648584990427043,0.12875652282679798,0.0901347708148383,0.0017988755540051314,0.001233331413630134,0.0008293483928144833,0.0013095216237047648,8.743065757512803e-09,0.016163847878223156,0.006041906249010931,0.003767309499207153,0.01553277260822714,0.009641516613248248,0.005258203630316468,0.012178184688012798,1.689259188864966e-07,0.13153621536298862,0.05823840200098443,0.03427908267709414,0.0012555986645294813,0.0008037862238435171,0.0004779529013923928,0.0009646013232043569,2.3028692346035476e-10,0.012054253030182772,0.004580598436900829,0.002696700945068753,0.012921458225867348,0.007790435426769111,0.004072258906846798,0.010308889297309179,7.182288688732361e-08,0.11344217812384767,0.05053909110179423,0.02782743114465997,1431.837436744256
14548R,tpm,605a,0.027476881325170198,0.021661413644619803,0.018264435115122157,0.016904501361299177,1.7453937561938753e-06,0.13434429504378043,0.07393362877223753,0.054896633885898806,0.04400777582498212,0.03314759159451247,0.02545497753082024,0.028946873830265108,1.1752893454443092e-07,0.28991285201428413,0.13061247313256893,0.0911178158742052,0.0018022322094616676,0.0012311314310600127,0.0008106949664376461,0.0013161900836418765,1.1145997559819845e-09,0.015664573433997846,0.006099240570277408,0.0037951246659114614,0.01526693427085262,0.00949037471967507,0.005210823421220874,0.011958765392409304,2.3089774619546975e-07,0.1259480055457276,0.05807966252863589,0.03362239231197771,0.0012600488497048158,0.0008038027540934253,0.0004753199646558248,0.000970373245794758,1.3464301220539767e-08,0.01208591019891595,0.004500158090107701,0.002712322210565274,0.01294955256026358,0.00781998814737651,0.004104077413561258,0.010321758420246034,5.560024010580214e-09,0.14124546196918722,0.050386677972103944,0.028070621663298895,1431.837436744256
14548R,tpm,606a,0.027540130753087803,0.021739172435457654,0.01835383504643473,0.01690760727360944,6.978675354735816e-07,0.13209982178472027,0.0733884305970994,0.05468007642906726,0.04362379959521486,0.03277081186400183,0.02503478467124389,0.02879426645875295,3.40399916515353e-09,0.2570298885076442,0.12863253819747184,0.08975193206468034,0.0017800440808654458,0.001227203496059004,0.00082231018839826,0.001289390751124215,1.922829515045787e-08,0.01441811426215493,0.006128822228766964,0.0037419091683111192,0.015205773571721409,0.009601644197241322,0.005281081834584634,0.011790842998871766,8.395366495506695e-08,0.10753368911343805,0.0561405118506191,0.03426641281466468,0.0012575549896462208,0.0008064969967014916,0.00047416910009524566,0.0009648871158304379,4.5425501809749496e-09,0.013383444883780536,0.0045836160920734855,0.0027106705487168737,0.012786123426399423,0.00782826238140214,0.004082753485985385,0.010109562817602164,2.289079042466711e-08,0.09833503682201787,0.048464603698338556,0.028596424200077315,1431.7509386551244
14548R,tpm,607a,0.02727512298770639,0.021524449673779797,0.018156476163660187,0.016752026750081028,3.964290237915573e-07,0.1335317162575292,0.07259794113266424,0.05433361978145156,0.04413530391899902,0.03305527560933052,0.025244305695180533,0.029245064650528806,1.3678948890514222e-06,0.2775954398608481,0.1336267943745896,0.09086186246242568,0.0017746722140616902,0.0012229420193046964,0.0008192708603140116,0.0012860304369576845,1.1782290551389298e-08,0.014337157601344606,0.006059974026832834,0.003747949146591169,0.01532974473830637,0.009585300492075694,0.0052532630708637005,0.011963406213041724,2.2557407977377495e-07,0.11133327424103512,0.05722010359678256,0.03458749439722311,0.001244967287449903,0.0008022096992288411,0.00047850746623711145,0.0009520520706786694,9.239619075535822e-09,0.012202016232855311,0.004516947858981889,0.0026932996707589156,0.012817358233796943,0.00784689467097074,0.004137311929347649,0.010134639417175791,1.0230807759265175e-08,0.10551477898323772,0.04887705377397128,0.028811356912135808,1431.7509386551244
14548R,tpm,608a,0.02763152481471019,0.02176137406451726,0.018274965996068288,0.017027735093373422,1.5426918913013106e-06,0.12324954819897307,0.07361902919610505,0.05523464727962619,0.044031582984854475,0.03304629076443088,0.025174354190539903,0.029098504546880358,1.2880253556901594e-06,0.26987577755202985,0.13298167615188963,0.09004133010518878,0.0017564031872256615,0.001213770918734377,0.0008169035146187681,0.001269532320553978,1.0608436002816694e-07,0.01341734905852187,0.005962273930611415,0.0037106502350117525,0.015233092823458505,0.009603216226668267,0.005324705700249732,0.011824777167962123,6.660488330287228e-08,0.11110280782327431,0.056372078758235786,0.034544859704329016,0.0012597986153271442,0.000807461331124248,0.0004789578020496291,0.0009670050413101512,4.892907818266619e-09,0.01155465564315664,0.0045821033343161855,0.002713821274053408,0.01271699938126435,0.007783595628491639,0.004079157323059068,0.010056724732993523,7.536537227910422e-08,0.10494911797879301,0.049344409404073156,0.028239575908134435,1431.7509386551244
14548R,tpm,609a,0.027491574911486502,0.021685345544217145,0.01830412619429344,0.016897706345589503,2.634872861556544e-06,0.13135679486153592,0.07411966464425211,0.054828542360467226,0.043970416831284304,0.032964455100696156,0.024997484936478315,0.02909883599443588,3.5049945313255496e-06,0.258973258250964,0.12988682266197138,0.09140646927465602,0.0017514741963742164,0.0012055366437897814,0.0008151154396894829,0.0012705680859539865,3.395412881938801e-08,0.014377267673827705,0.00608303653418572,0.003658664620301765,0.014931610386284969,0.009389468476892765,0.005185452850908571,0.01160994704765057,1.1451851490160641e-07,0.13869250249407397,0.05541904275329662,0.033444126310457345,0.0012022310490399227,0.0007838999254032134,0.00047567814316058364,0.0009115154426714171,2.249290531000999e-08,0.012424351273031556,0.004245005441755065,0.002593157916525414,0.012795346199142821,0.007752629115594343,0.004009120198381653,0.010179274343093299,1.9795730949906827e-08,0.10675263399539836,0.04937506080492128,0.028560811053528215,1431.817132995595
14548R,tpm,610a,0.02756645524946045,0.021754005996664084,0.01834775526191771,0.01693141099015698,1.220815756421669e-07,0.1350014582551508,0.07405518730869147,0.05448306262100305,0.044073414252897465,0.03303032773827631,0.025137368548881475,0.02917984395793712,5.59762672810587e-07,0.2730438225655655,0.13014462109473937,0.09108631309931192,0.0017537859140653465,0.0012136500403498952,0.0008224322275446934,0.0012660247280099708,3.1935293623505113e-08,0.013878764486070113,0.0059766665600649565,0.0036918638650788407,0.015304604344589271,0.009570083172002277,0.005215463820062993,0.011943384035748813,2.570778548832746e-09,0.12996853484560045,0.05734391198315302,0.03405837791717524,0.001219572487941514,0.0007940717033365912,0.0004731570903275681,0.0009256387974280134,4.2189516857970755e-09,0.010008806752179774,0.004314585318918046,0.0026532994027237264,0.0128277721082186,0.0077883758276289005,0.004048841243482167,0.010192788589389901,8.506465685843448e-08,0.10623742676149006,0.04970767697451677,0.028490053622016582,1431.817132995595
14548R,tpm,611a,0.027432721164437554,0.02168747324747755,0.018422377568977216,0.01679903850301337,3.3678088342987018e-06,0.13257075948542504,0.07272307694840419,0.054654969410308556,0.04374416697259052,0.032951100948482095,0.025311051707184513,0.02877111555725328,8.189580208160275e-07,0.2811863622480105,0.12929382991640068,0.09026281473049674,0.0017758862512941196,0.0012184362108397264,0.0008166817834646113,0.0012919694956344797,7.64950744295355e-09,0.013979415801941045,0.006071779710192199,0.003746241613375042,0.015133173072014826,0.009482032565758901,0.005181458102860894,0.011794235271921718,1.1461401674991793e-07,0.1121241173543674,0.05702941478892042,0.03383685308340067,0.0012313792402978453,0.0007954470263501441,0.00047310501638776336,0.000939978117674668,1.6982212148730535e-09,0.01037320654547895,0.0044415348958694294,0.002669200317111011,0.012730644307404757,0.007720195619697354,0.004002995738308385,0.010122642148928456,3.362030121888733e-07,0.1090388121767157,0.04907940919213615,0.028221569997853656,1431.817132995595
14548R,tpm,612a,0.02751205854210374,0.021723885892184113,0.018281877271528794,0.016881532719735706,8.488615085532875e-08,0.13779231863392086,0.07299075893250842,0.05489293504017606,0.043761051503436996,0.032942615407861864,0.02524359725965077,0.02880648744252182,7.928758716499308e-07,0.26345273404270536,0.12985836099594178,0.0905432655166991,0.0017835735135453513,0.0012244273978695413,0.0008152444722203352,0.0012968855098145456,1.611563780680121e-08,0.017398694992958135,0.005997366676448144,0.0037883860312822966,0.01513204012068321,0.009417996788299266,0.005211448593861391,0.011843984747944888,2.0178181343916862e-07,0.15389944728958205,0.05710778625058781,0.033080088882061986,0.0012610893557832314,0.0008038259222617231,0.00047576208524972526,0.0009717048162738805,2.0292527631491596e-08,0.012122779709105634,0.0045894830576880905,0.002701382526703119,0.012747632599948709,0.0077028023255639655,0.004059204557064924,0.01015721286754203,5.77015228473152e-08,0.11773917325937876,0.04945590590201703,0.027605569316801564,1431.837436744256
14548R,tpm,613a,0.027380496724281778,0.021583884997004595,0.01824004112263828,0.016847181049198853,6.827025052624902e-07,0.1325463684303241,0.07300662602409297,0.054669909280176086,0.043417406989025686,0.032745517108247406,0.025161267549475248,0.028509688510472593,5.81074885445266e-07,0.2670630113595056,0.12729914723981467,0.08946977961354977,0.0017789292257658958,0.0012196897324535372,0.0008116573930309003,0.0012949695544032952,1.8589133869110304e-09,0.014362646980094956,0.0059987731612198185,0.0037272104039023733,0.015126962546260779,0.009380582544199234,0.00517819585185513,0.011867167606781366,1.0238435766680216e-07,0.1433597637421079,0.05718698067477571,0.03320107633214159,0.0012594887854009823,0.0007992280028630876,0.00046736535704130415,0.0009734200532094671,9.290503598206893e-09,0.012604848424719317,0.004613199985482466,0.002674028706180712,0.012882735837952906,0.007789602358426383,0.004036205856709576,0.010260944292221564,3.9817474355470165e-08,0.1159517074416446,0.04930240768761443,0.02808499944534471,1431.837436744256
14548R,tpm,614a,0.02730526363729441,0.02153473323226408,0.018173904522667497,0.016787873210069623,2.7802149071119973e-07,0.1376624100305631,0.07344485003834149,0.054321990507683875,0.0435086955396752,0.032755985540489516,0.024958668850838042,0.02863655005120894,2.474832683537364e-06,0.2669849463217311,0.12800700003610999,0.08958480192774011,0.001803846771864144,0.001230513693452103,0.0008200782728734249,0.001318976583033815,4.410333520485008e-08,0.017166924405883056,0.006141617987166536,0.0038155345547599,0.015350671601300336,0.009499115397393154,0.005169329023261476,0.012058603786424732,8.157513283520981e-08,0.13755106431778033,0.057507625142613344,0.03429226415837032,0.0012621892348144332,0.0008040396016221063,0.00047241863378547533,0.0009729552834045399,5.280615880076895e-09,0.013410362830878556,0.00461681206222619,0.0027245961127331936,0.012958608242870156,0.007803820827099034,0.004033070410880194,0.010345332671824416,2.0258512065189855e-08,0.11636670150407144,0.049168127337894385,0.028271310307074783,1431.837436744256
14548R,tpm,615a,0.027204839015211882,0.02144725089823292,0.017953796290063002,0.016736746838972073,2.996592985206557e-07,0.13286608829746097,0.07226689679063068,0.05459017811318874,0.04390111566626653,0.03305557654663431,0.02547869082403066,0.028890081618308257,2.506850315256473e-06,0.26154964125448116,0.13105037843483666,0.09027537291588009,0.0017871974261277185,0.0012277316960973455,0.0008121719492268653,0.0012987492145735751,1.52744302584079e-08,0.013981241751676709,0.006178112976734871,0.003748527532238738,0.015432551340697301,0.009677373712934874,0.005279716678351481,0.01202131768582193,3.5378736151628405e-07,0.12363866418087392,0.056979723313071384,0.034923166517097086,0.001252308231110547,0.0008096335387519094,0.0004844789028921792,0.0009553896789453443,2.2178896669538293e-09,0.012743575660459694,0.004499762720194323,0.0026997799035891027,0.012682281605168325,0.00775503320830603,0.00402525445956124,0.010034925343561932,2.4451591359606047e-09,0.09479880744911368,0.04857991819463571,0.028220122391452544,1431.7509386551244
