sub,bone,run_id,bone_n_cells,bone_min_angle_n_nan,bone_min_angle_mean,bone_min_angle_median,bone_min_angle_std,bone_min_angle_best,bone_min_angle_worst,bone_min_angle_preferred_range_pct,bone_min_angle_acceptable_range_pct,bone_min_angle_bad_cells,bone_min_angle_95%,bone_min_angle_99%,bone_min_angle_99.9%,bone_radius_ratio_n_nan,bone_radius_ratio_mean,bone_radius_ratio_median,bone_radius_ratio_std,bone_radius_ratio_best,bone_radius_ratio_worst,bone_radius_ratio_preferred_range_pct,bone_radius_ratio_acceptable_range_pct,bone_radius_ratio_bad_cells,bone_radius_ratio_95%,bone_radius_ratio_99%,bone_radius_ratio_99.9%,bone_aspect_ratio_n_nan,bone_aspect_ratio_mean,bone_aspect_ratio_median,bone_aspect_ratio_std,bone_aspect_ratio_best,bone_aspect_ratio_worst,bone_aspect_ratio_preferred_range_pct,bone_aspect_ratio_acceptable_range_pct,bone_aspect_ratio_bad_cells,bone_aspect_ratio_95%,bone_aspect_ratio_99%,bone_aspect_ratio_99.9%,bone_scaled_jacobian_n_nan,bone_scaled_jacobian_mean,bone_scaled_jacobian_median,bone_scaled_jacobian_std,bone_scaled_jacobian_best,bone_scaled_jacobian_worst,bone_scaled_jacobian_preferred_range_pct,bone_scaled_jacobian_acceptable_range_pct,bone_scaled_jacobian_bad_cells,bone_scaled_jacobian_95%,bone_scaled_jacobian_99%,bone_scaled_jacobian_99.9%,cart_n_cells,cart_min_angle_n_nan,cart_min_angle_mean,cart_min_angle_median,cart_min_angle_std,cart_min_angle_best,cart_min_angle_worst,cart_min_angle_preferred_range_pct,cart_min_angle_acceptable_range_pct,cart_min_angle_bad_cells,cart_min_angle_95%,cart_min_angle_99%,cart_min_angle_99.9%,cart_radius_ratio_n_nan,cart_radius_ratio_mean,cart_radius_ratio_median,cart_radius_ratio_std,cart_radius_ratio_best,cart_radius_ratio_worst,cart_radius_ratio_preferred_range_pct,cart_radius_ratio_acceptable_range_pct,cart_radius_ratio_bad_cells,cart_radius_ratio_95%,cart_radius_ratio_99%,cart_radius_ratio_99.9%,cart_aspect_ratio_n_nan,cart_aspect_ratio_mean,cart_aspect_ratio_median,cart_aspect_ratio_std,cart_aspect_ratio_best,cart_aspect_ratio_worst,cart_aspect_ratio_preferred_range_pct,cart_aspect_ratio_acceptable_range_pct,cart_aspect_ratio_bad_cells,cart_aspect_ratio_95%,cart_aspect_ratio_99%,cart_aspect_ratio_99.9%,cart_scaled_jacobian_n_nan,cart_scaled_jacobian_mean,cart_scaled_jacobian_median,cart_scaled_jacobian_std,cart_scaled_jacobian_best,cart_scaled_jacobian_worst,cart_scaled_jacobian_preferred_range_pct,cart_scaled_jacobian_acceptable_range_pct,cart_scaled_jacobian_bad_cells,cart_scaled_jacobian_95%,cart_scaled_jacobian_99%,cart_scaled_jacobian_99.9%,cart_inner_n_cells,cart_inner_min_angle_n_nan,cart_inner_min_angle_mean,cart_inner_min_angle_median,cart_inner_min_angle_std,cart_inner_min_angle_best,cart_inner_min_angle_worst,cart_inner_min_angle_preferred_range_pct,cart_inner_min_angle_acceptable_range_pct,cart_inner_min_angle_bad_cells,cart_inner_min_angle_95%,cart_inner_min_angle_99%,cart_inner_min_angle_99.9%,cart_inner_radius_ratio_n_nan,cart_inner_radius_ratio_mean,cart_inner_radius_ratio_median,cart_inner_radius_ratio_std,cart_inner_radius_ratio_best,cart_inner_radius_ratio_worst,cart_inner_radius_ratio_preferred_range_pct,cart_inner_radius_ratio_acceptable_range_pct,cart_inner_radius_ratio_bad_cells,cart_inner_radius_ratio_95%,cart_inner_radius_ratio_99%,cart_inner_radius_ratio_99.9%,cart_inner_aspect_ratio_n_nan,cart_inner_aspect_ratio_mean,cart_inner_aspect_ratio_median,cart_inner_aspect_ratio_std,cart_inner_aspect_ratio_best,cart_inner_aspect_ratio_worst,cart_inner_aspect_ratio_preferred_range_pct,cart_inner_aspect_ratio_acceptable_range_pct,cart_inner_aspect_ratio_bad_cells,cart_inner_aspect_ratio_95%,cart_inner_aspect_ratio_99%,cart_inner_aspect_ratio_99.9%,cart_inner_scaled_jacobian_n_nan,cart_inner_scaled_jacobian_mean,cart_inner_scaled_jacobian_median,cart_inner_scaled_jacobian_std,cart_inner_scaled_jacobian_best,cart_inner_scaled_jacobian_worst,cart_inner_scaled_jacobian_preferred_range_pct,cart_inner_scaled_jacobian_acceptable_range_pct,cart_inner_scaled_jacobian_bad_cells,cart_inner_scaled_jacobian_95%,cart_inner_scaled_jacobian_99%,cart_inner_scaled_jacobian_99.9%
14548R,tpm,0b,37870,0,45.164520470219,46.93072156794294,14.368762067457316,70.5250225985208,0.19196565133952315,94.81383681013995,96.55928175336678,1303,18.354358211156885,7.360766533478181,1.3072640538662894,0,1.7988535739834315,1.4260314742077185,4.426097893527276,1.0022104838535473,324.9313900796527,96.04172167942963,98.45788222867705,584,2.7060178559741987,6.620934927878442,45.37740039594974,0,2.0714503632939514,1.6732435800824301,4.822538734822683,1.0264386687853508,321.84283952257334,94.37021388962239,98.0063374702931,755,3.1436734967698152,7.629556364295204,48.751549188421706,0,0.4814053460915451,0.48348353178297765,0.1886480146434218,0.9723162295919614,0.002944878370747568,63.59387377871666,93.68365460786903,2392,0.18513201770860202,0.09941318166956344,0.017060672158183528,85452,0,47.87263418481343,48.99886379762599,12.932268414113633,70.53117174036835,0.1859635395591944,96.29967701165566,97.28268501614941,2322,23.75678505599648,10.660209134892213,2.4250350135384497,0,1.483362861080653,1.2422203376559322,3.1236611492706396,1.0016706598752807,507.39531964224216,97.37279408322802,99.01933249075505,838,2.2344527363432376,4.944361386876426,22.241619643880753,0,1.7229784782574564,1.4611055396601058,2.7881913426828695,1.018821868410567,337.576760653655,96.20254645883068,98.67410944155783,1133,2.658055472172223,5.87174673650073,24.93909558588939,0,0.6113879839446212,0.6281583758131437,0.151863413484825,0.9823420591684087,0.002808261886314985,91.04526517811169,98.40612273557085,1362,0.3267470641890786,0.15596654862562687,0.03651105327257122,59557,0,47.95120852022715,49.12333893715685,12.875624715664424,70.53117174036835,0.1859635395591944,96.42863139513408,97.41088369125376,1542,23.820283183982507,10.84056254911139,2.4868997117994343,0,1.4751677237635994,1.239951251075977,2.840521741574402,1.0018459743690986,327.57270187869335,97.3789814799268,99.05468710646943,563,2.2382284592994086,4.864681724205556,20.395253024015073,0,1.7219388106425613,1.4595970358431591,3.0087016496417585,1.018821868410567,337.576760653655,96.16166025824,98.69033027184042,780,2.659858758048559,5.763109261151337,24.48302051523812,0,0.6156396507932125,0.63204624557221,0.1495941127380629,0.9823420591684087,0.002808261886314985,91.76251322262706,98.48380543009218,903,0.3341903566348628,0.1596182758831403,0.03778200756683616
14548R,tpm,1b,37870,0,45.164520470219,46.93072156794294,14.368762067457316,70.5250225985208,0.19196565133952315,94.81383681013995,96.55928175336678,1303,18.354358211156885,7.360766533478181,1.3072640538662894,0,1.7988535739834315,1.4260314742077185,4.426097893527276,1.0022104838535473,324.9313900796527,96.04172167942963,98.45788222867705,584,2.7060178559741987,6.620934927878442,45.37740039594974,0,2.0714503632939514,1.6732435800824301,4.822538734822683,1.0264386687853508,321.84283952257334,94.37021388962239,98.0063374702931,755,3.1436734967698152,7.629556364295204,48.751549188421706,0,0.4814053460915451,0.48348353178297765,0.1886480146434218,0.9723162295919614,0.002944878370747568,63.59387377871666,93.68365460786903,2392,0.18513201770860202,0.09941318166956344,0.017060672158183528,85452,0,47.87263418481343,48.99886379762599,12.932268414113633,70.53117174036835,0.1859635395591944,96.29967701165566,97.28268501614941,2322,23.75678505599648,10.660209134892213,2.4250350135384497,0,1.483362861080653,1.2422203376559322,3.1236611492706396,1.0016706598752807,507.39531964224216,97.37279408322802,99.01933249075505,838,2.2344527363432376,4.944361386876426,22.241619643880753,0,1.7229784782574564,1.4611055396601058,2.7881913426828695,1.018821868410567,337.576760653655,96.20254645883068,98.67410944155783,1133,2.658055472172223,5.87174673650073,24.93909558588939,0,0.6113879839446212,0.6281583758131437,0.151863413484825,0.9823420591684087,0.002808261886314985,91.04526517811169,98.40612273557085,1362,0.3267470641890786,0.15596654862562687,0.03651105327257122,59557,0,47.95120852022715,49.12333893715685,12.875624715664424,70.53117174036835,0.1859635395591944,96.42863139513408,97.41088369125376,1542,23.820283183982507,10.84056254911139,2.4868997117994343,0,1.4751677237635994,1.239951251075977,2.840521741574402,1.0018459743690986,327.57270187869335,97.3789814799268,99.05468710646943,563,2.2382284592994086,4.864681724205556,20.395253024015073,0,1.7219388106425613,1.4595970358431591,3.0087016496417585,1.018821868410567,337.576760653655,96.16166025824,98.69033027184042,780,2.659858758048559,5.763109261151337,24.48302051523812,0,0.6156396507932125,0.63204624557221,0.1495941127380629,0.9823420591684087,0.002808261886314985,91.76251322262706,98.48380543009218,903,0.3341903566348628,0.1596182758831403,0.03778200756683616
14548R,tpm,2b,37870,0,45.164520470219,46.93072156794294,14.368762067457316,70.5250225985208,0.19196565133952315,94.81383681013995,96.55928175336678,1303,18.354358211156885,7.360766533478181,1.3072640538662894,0,1.7988535739834315,1.4260314742077185,4.426097893527276,1.0022104838535473,324.9313900796527,96.04172167942963,98.45788222867705,584,2.7060178559741987,6.620934927878442,45.37740039594974,0,2.0714503632939514,1.6732435800824301,4.822538734822683,1.0264386687853508,321.84283952257334,94.37021388962239,98.0063374702931,755,3.1436734967698152,7.629556364295204,48.751549188421706,0,0.4814053460915451,0.48348353178297765,0.1886480146434218,0.9723162295919614,0.002944878370747568,63.59387377871666,93.68365460786903,2392,0.18513201770860202,0.09941318166956344,0.017060672158183528,85452,0,47.87263418481343,48.99886379762599,12.932268414113633,70.53117174036835,0.1859635395591944,96.29967701165566,97.28268501614941,2322,23.75678505599648,10.660209134892213,2.4250350135384497,0,1.483362861080653,1.2422203376559322,3.1236611492706396,1.0016706598752807,507.39531964224216,97.37279408322802,99.01933249075505,838,2.2344527363432376,4.944361386876426,22.241619643880753,0,1.7229784782574564,1.4611055396601058,2.7881913426828695,1.018821868410567,337.576760653655,96.20254645883068,98.67410944155783,1133,2.658055472172223,5.87174673650073,24.93909558588939,0,0.6113879839446212,0.6281583758131437,0.151863413484825,0.9823420591684087,0.002808261886314985,91.04526517811169,98.40612273557085,1362,0.3267470641890786,0.15596654862562687,0.03651105327257122,59557,0,47.95120852022715,49.12333893715685,12.875624715664424,70.53117174036835,0.1859635395591944,96.42863139513408,97.41088369125376,1542,23.820283183982507,10.84056254911139,2.4868997117994343,0,1.4751677237635994,1.239951251075977,2.840521741574402,1.0018459743690986,327.57270187869335,97.3789814799268,99.05468710646943,563,2.2382284592994086,4.864681724205556,20.395253024015073,0,1.7219388106425613,1.4595970358431591,3.0087016496417585,1.018821868410567,337.576760653655,96.16166025824,98.69033027184042,780,2.659858758048559,5.763109261151337,24.48302051523812,0,0.6156396507932125,0.63204624557221,0.1495941127380629,0.9823420591684087,0.002808261886314985,91.76251322262706,98.48380543009218,903,0.3341903566348628,0.1596182758831403,0.03778200756683616
14548R,tpm,3b,37961,0,45.035855422873226,46.79289256966189,14.407717225934277,70.53316406415371,0.19643939791443357,94.80256052264166,96.54908985537789,1310,18.06564953105829,7.293825696828027,1.3059522666949046,0,1.8059776149426132,1.4264056975694608,4.924191733441872,1.002716796381774,581.9787903495253,95.84310213113459,98.36147625194279,622,2.753551425500373,6.865937476823239,42.96631184028998,0,2.065505526132235,1.6763844278091948,4.2787213398219075,1.0325045227413114,317.07602733216976,94.20457838307738,97.95316245620505,777,3.183331081947965,7.9033281106936775,47.64686361827463,0,0.47951021786669384,0.47979797095788845,0.18740945010896956,0.971977152962839,0.0031049719610387505,63.19116988488185,93.62240193883196,2421,0.18430735423503014,0.09462261087830531,0.01750007187526104,85460,0,47.83729736896137,48.95032365993718,12.895948699758401,70.53150085791962,0.1859635395591944,96.30119354083782,97.3075122864498,2301,23.87894808453279,10.764806517860821,2.615887452544822,0,1.4823670493707906,1.242445206400114,3.1232747201571,1.000785647114857,461.1631836321521,97.38006084717996,99.04282705359232,818,2.2318404848996143,4.88374818519053,20.360397257663294,0,1.7210514414151974,1.4612414490820167,2.835713492437257,1.018284243512364,337.576760653655,96.21577346126843,98.70114673531477,1110,2.643795651731733,5.788674933681146,23.63505703842216,0,0.6105561844061193,0.6270138100651741,0.1520722404220965,0.9919954811701129,0.002808261886314985,90.92557921834776,98.40276152586006,1365,0.3261442971088366,0.15706200183898586,0.03850795913459252,59648,0,47.85812555352975,48.98398374063986,12.823732421413395,70.53150085791962,0.1859635395591944,96.47096298283262,97.47351126609442,1507,23.928791999550267,10.889323259644245,2.603527405806651,0,1.478817084201237,1.240609869664814,2.955122089418211,1.0017313666967504,327.57270187869335,97.3980686695279,99.08295332618026,547,2.233606653896674,4.811643099439239,20.265344609690423,0,1.7273130838209907,1.4599228761346033,3.214307482460598,1.018821868410567,337.576760653655,96.1675160944206,98.71579935622317,766,2.650199612062827,5.717631103679379,23.618349992884962,0,0.6148402103609516,0.6307457584940805,0.14907450371119627,0.9823420591684087,0.002808261886314985,91.69963787553648,98.5112660944206,888,0.33550233921727884,0.161100511983453,0.03835520863980258
14548R,tpm,4b,37961,0,45.035855422873226,46.79289256966189,14.407717225934277,70.53316406415371,0.19643939791443357,94.80256052264166,96.54908985537789,1310,18.06564953105829,7.293825696828027,1.3059522666949046,0,1.8059776149426132,1.4264056975694608,4.924191733441872,1.002716796381774,581.9787903495253,95.84310213113459,98.36147625194279,622,2.753551425500373,6.865937476823239,42.96631184028998,0,2.065505526132235,1.6763844278091948,4.2787213398219075,1.0325045227413114,317.07602733216976,94.20457838307738,97.95316245620505,777,3.183331081947965,7.9033281106936775,47.64686361827463,0,0.47951021786669384,0.47979797095788845,0.18740945010896956,0.971977152962839,0.0031049719610387505,63.19116988488185,93.62240193883196,2421,0.18430735423503014,0.09462261087830531,0.01750007187526104,85460,0,47.83729736896137,48.95032365993718,12.895948699758401,70.53150085791962,0.1859635395591944,96.30119354083782,97.3075122864498,2301,23.87894808453279,10.764806517860821,2.615887452544822,0,1.4823670493707906,1.242445206400114,3.1232747201571,1.000785647114857,461.1631836321521,97.38006084717996,99.04282705359232,818,2.2318404848996143,4.88374818519053,20.360397257663294,0,1.7210514414151974,1.4612414490820167,2.835713492437257,1.018284243512364,337.576760653655,96.21577346126843,98.70114673531477,1110,2.643795651731733,5.788674933681146,23.63505703842216,0,0.6105561844061193,0.6270138100651741,0.1520722404220965,0.9919954811701129,0.002808261886314985,90.92557921834776,98.40276152586006,1365,0.3261442971088366,0.15706200183898586,0.03850795913459252,59648,0,47.85812555352975,48.98398374063986,12.823732421413395,70.53150085791962,0.1859635395591944,96.47096298283262,97.47351126609442,1507,23.928791999550267,10.889323259644245,2.603527405806651,0,1.478817084201237,1.240609869664814,2.955122089418211,1.0017313666967504,327.57270187869335,97.3980686695279,99.08295332618026,547,2.233606653896674,4.811643099439239,20.265344609690423,0,1.7273130838209907,1.4599228761346033,3.214307482460598,1.018821868410567,337.576760653655,96.1675160944206,98.71579935622317,766,2.650199612062827,5.717631103679379,23.618349992884962,0,0.6148402103609516,0.6307457584940805,0.14907450371119627,0.9823420591684087,0.002808261886314985,91.69963787553648,98.5112660944206,888,0.33550233921727884,0.161100511983453,0.03835520863980258
14548R,tpm,5b,37961,0,45.035855422873226,46.79289256966189,14.407717225934277,70.53316406415371,0.19643939791443357,94.80256052264166,96.54908985537789,1310,18.06564953105829,7.293825696828027,1.3059522666949046,0,1.8059776149426132,1.4264056975694608,4.924191733441872,1.002716796381774,581.9787903495253,95.84310213113459,98.36147625194279,622,2.753551425500373,6.865937476823239,42.96631184028998,0,2.065505526132235,1.6763844278091948,4.2787213398219075,1.0325045227413114,317.07602733216976,94.20457838307738,97.95316245620505,777,3.183331081947965,7.9033281106936775,47.64686361827463,0,0.47951021786669384,0.47979797095788845,0.18740945010896956,0.971977152962839,0.0031049719610387505,63.19116988488185,93.62240193883196,2421,0.18430735423503014,0.09462261087830531,0.01750007187526104,85460,0,47.83729736896137,48.95032365993718,12.895948699758401,70.53150085791962,0.1859635395591944,96.30119354083782,97.3075122864498,2301,23.87894808453279,10.764806517860821,2.615887452544822,0,1.4823670493707906,1.242445206400114,3.1232747201571,1.000785647114857,461.1631836321521,97.38006084717996,99.04282705359232,818,2.2318404848996143,4.88374818519053,20.360397257663294,0,1.7210514414151974,1.4612414490820167,2.835713492437257,1.018284243512364,337.576760653655,96.21577346126843,98.70114673531477,1110,2.643795651731733,5.788674933681146,23.63505703842216,0,0.6105561844061193,0.6270138100651741,0.1520722404220965,0.9919954811701129,0.002808261886314985,90.92557921834776,98.40276152586006,1365,0.3261442971088366,0.15706200183898586,0.03850795913459252,59648,0,47.85812555352975,48.98398374063986,12.823732421413395,70.53150085791962,0.1859635395591944,96.47096298283262,97.47351126609442,1507,23.928791999550267,10.889323259644245,2.603527405806651,0,1.478817084201237,1.240609869664814,2.955122089418211,1.0017313666967504,327.57270187869335,97.3980686695279,99.08295332618026,547,2.233606653896674,4.811643099439239,20.265344609690423,0,1.7273130838209907,1.4599228761346033,3.214307482460598,1.018821868410567,337.576760653655,96.1675160944206,98.71579935622317,766,2.650199612062827,5.717631103679379,23.618349992884962,0,0.6148402103609516,0.6307457584940805,0.14907450371119627,0.9823420591684087,0.002808261886314985,91.69963787553648,98.5112660944206,888,0.33550233921727884,0.161100511983453,0.03835520863980258
14548R,tpm,6b,39293,0,45.21768378086427,47.13699855667664,14.462606475942057,70.53578356137778,0.04021136933335905,94.61227190593745,96.44974931921716,1395,17.95399856511322,7.485015744932803,1.467744827136517,0,1.8369181070827159,1.4493416038880766,8.145717263835486,1.0011826729755782,1313.3811302595284,95.84913343343598,98.44501565164279,611,2.7367936110504063,6.743048733057938,43.57606879031369,0,2.0949412713622046,1.7029047935922228,8.688549783944632,1.020305697733779,1555.606285215071,94.18216985213651,97.95637899880386,803,3.1843264991478235,7.9329917311467995,42.56431487132624,0,0.46576073586781597,0.46056197989393866,0.19026264400478426,0.9684528004164196,0.0004492047377111195,59.69511108848904,92.37523222965923,2996,0.17584538606125458,0.09785648657328692,0.021106437286437605,86581,0,47.896709690464405,49.04551043411901,12.948804786477842,70.53013948047018,0.09240422555523232,96.2462896016447,97.29270856192467,2344,23.827603592698797,10.505993459748156,2.1388169537631296,0,1.4878485226887026,1.2452204744319981,3.5191800519780077,1.000248726467171,708.871308509724,97.36431780644715,99.00555549138957,861,2.2291980990497935,4.989347618854078,24.078439700856556,0,1.729175563012588,1.464703168015586,3.196619120254639,1.013109921001169,692.4888146188323,96.22203485753225,98.64519929314746,1173,2.6544344042070294,5.930701890569868,28.156109939812033,0,0.6089472963224697,0.6255519859685336,0.15324220501735442,0.9850398584653244,0.0015487157395451896,90.65961354107714,98.2929280096095,1478,0.3214483064990689,0.15481546949400424,0.03229306110407387,60184,0,48.01581885949525,49.1732605287974,12.842867878686308,70.52829135137613,0.09240422555523232,96.44423767114183,97.47441180380167,1520,24.065601175968396,11.04004188603401,2.3370500231874467,0,1.469652807508313,1.2407521868594722,3.3587294365237432,1.000248726467171,708.871308509724,97.42788781071381,99.08613585005982,550,2.2217929195958552,4.796357013056339,22.935343714810422,0,1.7166874316065368,1.4599290145296222,3.44867003560703,1.013109921001169,692.4888146188323,96.22989498870132,98.73388275953742,762,2.646740458046345,5.701127914050086,26.941373285909354,0,0.6154220196085932,0.6311160236918266,0.14948755412381917,0.9850398584653244,0.0015487157395451896,91.76359165226638,98.46470822810049,924,0.3369070364111839,0.16414197094086339,0.03543923299527517
14548R,tpm,7b,39293,0,45.21768378086427,47.13699855667664,14.462606475942057,70.53578356137778,0.04021136933335905,94.61227190593745,96.44974931921716,1395,17.95399856511322,7.485015744932803,1.467744827136517,0,1.8369181070827159,1.4493416038880766,8.145717263835486,1.0011826729755782,1313.3811302595284,95.84913343343598,98.44501565164279,611,2.7367936110504063,6.743048733057938,43.57606879031369,0,2.0949412713622046,1.7029047935922228,8.688549783944632,1.020305697733779,1555.606285215071,94.18216985213651,97.95637899880386,803,3.1843264991478235,7.9329917311467995,42.56431487132624,0,0.46576073586781597,0.46056197989393866,0.19026264400478426,0.9684528004164196,0.0004492047377111195,59.69511108848904,92.37523222965923,2996,0.17584538606125458,0.09785648657328692,0.021106437286437605,86581,0,47.896709690464405,49.04551043411901,12.948804786477842,70.53013948047018,0.09240422555523232,96.2462896016447,97.29270856192467,2344,23.827603592698797,10.505993459748156,2.1388169537631296,0,1.4878485226887026,1.2452204744319981,3.5191800519780077,1.000248726467171,708.871308509724,97.36431780644715,99.00555549138957,861,2.2291980990497935,4.989347618854078,24.078439700856556,0,1.729175563012588,1.464703168015586,3.196619120254639,1.013109921001169,692.4888146188323,96.22203485753225,98.64519929314746,1173,2.6544344042070294,5.930701890569868,28.156109939812033,0,0.6089472963224697,0.6255519859685336,0.15324220501735442,0.9850398584653244,0.0015487157395451896,90.65961354107714,98.2929280096095,1478,0.3214483064990689,0.15481546949400424,0.03229306110407387,60184,0,48.01581885949525,49.1732605287974,12.842867878686308,70.52829135137613,0.09240422555523232,96.44423767114183,97.47441180380167,1520,24.065601175968396,11.04004188603401,2.3370500231874467,0,1.469652807508313,1.2407521868594722,3.3587294365237432,1.000248726467171,708.871308509724,97.42788781071381,99.08613585005982,550,2.2217929195958552,4.796357013056339,22.935343714810422,0,1.7166874316065368,1.4599290145296222,3.44867003560703,1.013109921001169,692.4888146188323,96.22989498870132,98.73388275953742,762,2.646740458046345,5.701127914050086,26.941373285909354,0,0.6154220196085932,0.6311160236918266,0.14948755412381917,0.9850398584653244,0.0015487157395451896,91.76359165226638,98.46470822810049,924,0.3369070364111839,0.16414197094086339,0.03543923299527517
14548R,tpm,8b,39293,0,45.21768378086427,47.13699855667664,14.462606475942057,70.53578356137778,0.04021136933335905,94.61227190593745,96.44974931921716,1395,17.95399856511322,7.485015744932803,1.467744827136517,0,1.8369181070827159,1.4493416038880766,8.145717263835486,1.0011826729755782,1313.3811302595284,95.84913343343598,98.44501565164279,611,2.7367936110504063,6.743048733057938,43.57606879031369,0,2.0949412713622046,1.7029047935922228,8.688549783944632,1.020305697733779,1555.606285215071,94.18216985213651,97.95637899880386,803,3.1843264991478235,7.9329917311467995,42.56431487132624,0,0.46576073586781597,0.46056197989393866,0.19026264400478426,0.9684528004164196,0.0004492047377111195,59.69511108848904,92.37523222965923,2996,0.17584538606125458,0.09785648657328692,0.021106437286437605,86581,0,47.896709690464405,49.04551043411901,12.948804786477842,70.53013948047018,0.09240422555523232,96.2462896016447,97.29270856192467,2344,23.827603592698797,10.505993459748156,2.1388169537631296,0,1.4878485226887026,1.2452204744319981,3.5191800519780077,1.000248726467171,708.871308509724,97.36431780644715,99.00555549138957,861,2.2291980990497935,4.989347618854078,24.078439700856556,0,1.729175563012588,1.464703168015586,3.196619120254639,1.013109921001169,692.4888146188323,96.22203485753225,98.64519929314746,1173,2.6544344042070294,5.930701890569868,28.156109939812033,0,0.6089472963224697,0.6255519859685336,0.15324220501735442,0.9850398584653244,0.0015487157395451896,90.65961354107714,98.2929280096095,1478,0.3214483064990689,0.15481546949400424,0.03229306110407387,60184,0,48.01581885949525,49.1732605287974,12.842867878686308,70.52829135137613,0.09240422555523232,96.44423767114183,97.47441180380167,1520,24.065601175968396,11.04004188603401,2.3370500231874467,0,1.469652807508313,1.2407521868594722,3.3587294365237432,1.000248726467171,708.871308509724,97.42788781071381,99.08613585005982,550,2.2217929195958552,4.796357013056339,22.935343714810422,0,1.7166874316065368,1.4599290145296222,3.44867003560703,1.013109921001169,692.4888146188323,96.22989498870132,98.73388275953742,762,2.646740458046345,5.701127914050086,26.941373285909354,0,0.6154220196085932,0.6311160236918266,0.14948755412381917,0.9850398584653244,0.0015487157395451896,91.76359165226638,98.46470822810049,924,0.3369070364111839,0.16414197094086339,0.03543923299527517
14548R,tpm,9b,38021,0,45.05892382736797,46.88061640253327,14.415354538781271,70.5203020196345,0.19196565133952315,94.79235159517108,96.49141264038295,1334,18.248878238452317,7.314415518026019,1.3185118927913337,0,1.797283625779963,1.4255807114297003,4.303392043378582,1.0035245606197543,324.9313900796527,95.87333315799164,98.43244522763736,596,2.7430423436274483,6.6054305403466635,45.82993048755113,0,2.071046785619262,1.673615197104188,4.711634144202385,1.0242128695015489,321.84283952257334,94.26106625286026,97.87748875621367,807,3.1828519740835497,7.627172763083114,47.60428042749132,0,0.4802890626720868,0.48040806781004425,0.1888216107534498,0.9614428260865201,0.002944878370747568,63.20454485678967,93.49306961942085,2474,0.18404815246453773,0.09836340550371028,0.017254215059663024,85456,0,47.8719754002177,49.013975602570824,12.932176066463041,70.53117174036835,0.1859635395591944,96.30687137240217,97.28515259314734,2320,23.72754238828254,10.589360121440984,2.3082601924368777,0,1.4865729073827272,1.2421531760409867,3.1402781651493386,1.0016706598752807,507.39531964224216,97.36823628533982,99.01118704362479,845,2.2373470967990667,4.969709524643051,23.36452952256408,0,1.7258999886492778,1.4611121938859215,2.811558375972661,1.018821868410567,337.576760653655,96.18868189477625,98.6659801535293,1140,2.6616324671787424,5.895006409771443,26.146329401250508,0,0.6113951897948807,0.6282065727571677,0.1519159686874775,0.9823420591684087,0.002808261886314985,91.04334394308182,98.39917618423516,1368,0.3264205122289185,0.15527394014114038,0.03474202024970698,59562,0,47.952178378796475,49.133642537113545,12.875679515154447,70.53117174036835,0.1859635395591944,96.4390047345623,97.41445888318056,1540,23.7908270531084,10.799555288435528,2.4252369194688277,0,1.4789231369327673,1.2399352313866485,2.8608146113334003,1.0018459743690986,327.57270187869335,97.37416473590544,99.0446929250193,569,2.2411608791576914,4.8831285467526175,21.85084159325926,0,1.7252206174912688,1.4596006935011534,3.0331658033611717,1.018821868410567,337.576760653655,96.14351432121151,98.68204559954333,785,2.6658860752710165,5.778893815278016,25.271830275226034,0,0.6156349023073632,0.6321379347575626,0.14964462184247673,0.9823420591684087,0.002808261886314985,91.75313119102783,98.4755380947584,908,0.33400313966284484,0.15876500693784107,0.0358660597990992
